[2025-07-16 21:30:12] [INFO    ] discord.client: logging in using static token
[2025-07-16 21:30:14] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-07-16 21:30:14] [DEBUG   ] discord.state: Processed a chunk for 115 members in guild ID 845096333950058496.
[2025-07-16 21:30:16] [DEBUG   ] discord.client: Dispatching event guild_available
[2025-07-16 21:30:16] [DEBUG   ] discord.client: Dispatching event guild_available
[2025-07-16 21:30:16] [DEBUG   ] discord.client: Dispatching event ready
[2025-07-16 21:30:25] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 6, 'op': 0, 'd': {'user_id': '865202317601931295', 'timestamp': 1752672625, 'member': {'user': {'username': 'simako0628', 'public_flags': 0, 'primary_guild': {'tag': 'NURO', 'identity_guild_id': '574720535888396288', 'identity_enabled': True, 'badge': '439c5b7117f3f3e8e574b4766d1b7e73'}, 'id': '865202317601931295', 'global_name': 'simako', 'display_name': 'simako', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': 'ec6e231aae313180a019f8cf07a3863b'}, 'roles': ['1319860089502437376', '1133393468580962405', '1154014290341273701', '1133393596771475529', '1180399757651345418', '1238647994975391805', '1319861556078448661', '1133394023122472982', '1296809027421863997'], 'premium_since': None, 'pending': False, 'nick': '躺分優越小男娘', 'mute': False, 'joined_at': '2023-07-21T04:57:28.717000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1192135144530788486', 'guild_id': '845096333950058496'}}
[2025-07-16 21:30:25] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-07-16 21:30:25] [DEBUG   ] discord.client: Dispatching event typing
[2025-07-16 21:30:25] [DEBUG   ] discord.client: Dispatching event raw_typing
[2025-07-16 21:30:27] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 7, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-07-16T13:30:26.926000+00:00', 'pinned': False, 'nonce': '1395034852541071360', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1319860089502437376', '1133393468580962405', '1154014290341273701', '1133393596771475529', '1180399757651345418', '1238647994975391805', '1319861556078448661', '1133394023122472982', '1296809027421863997'], 'premium_since': None, 'pending': False, 'nick': '躺分優越小男娘', 'mute': False, 'joined_at': '2023-07-21T04:57:28.717000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1395034850804629578', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '!bing', 'components': [], 'channel_type': 0, 'channel_id': '1192135144530788486', 'author': {'username': 'simako0628', 'public_flags': 0, 'primary_guild': {'tag': 'NURO', 'identity_guild_id': '574720535888396288', 'identity_enabled': True, 'badge': '439c5b7117f3f3e8e574b4766d1b7e73'}, 'id': '865202317601931295', 'global_name': 'simako', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': {'tag': 'NURO', 'identity_guild_id': '574720535888396288', 'identity_enabled': True, 'badge': '439c5b7117f3f3e8e574b4766d1b7e73'}, 'avatar_decoration_data': None, 'avatar': 'ec6e231aae313180a019f8cf07a3863b'}, 'attachments': [], 'guild_id': '845096333950058496'}}
[2025-07-16 21:30:27] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-07-16 21:30:27] [DEBUG   ] discord.client: Dispatching event message
[2025-07-16 21:30:27] [DEBUG   ] discord.client: Dispatching event command
[2025-07-16 21:30:28] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 8, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-07-16T13:30:27.333000+00:00', 'pinned': False, 'nonce': '3988751337938825062', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1395026792061992993'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-07-16T12:58:25.660732+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1395034852511842344', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'bong!', 'components': [], 'channel_type': 0, 'channel_id': '1192135144530788486', 'author': {'username': 'dasatoOVA', 'public_flags': 0, 'primary_guild': None, 'id': '1394217509124833300', 'global_name': None, 'display_name_styles': None, 'discriminator': '6154', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '89bdd09043389d7a853a8f47970c5c41'}, 'attachments': [], 'guild_id': '845096333950058496'}}
[2025-07-16 21:30:28] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-07-16 21:30:28] [DEBUG   ] discord.client: Dispatching event message
[2025-07-16 21:30:28] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1192135144530788486/messages with {"content":"bong!","components":[],"nonce":"3988751337938825062","enforce_nonce":true,"tts":false} has returned 200
[2025-07-16 21:30:28] [DEBUG   ] discord.http: POST /channels/{channel_id}/messages has found its initial rate limit bucket hash (3df15bae86f6647dd4dfcbd5c6949480).
[2025-07-16 21:30:28] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1192135144530788486/messages has received {'type': 0, 'content': 'bong!', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-07-16T13:30:27.333000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1395034852511842344', 'channel_id': '1192135144530788486', 'author': {'id': '1394217509124833300', 'username': 'dasatoOVA', 'avatar': '89bdd09043389d7a853a8f47970c5c41', 'discriminator': '6154', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': 'e8a83086c73f847f61699c36b8adcb84', 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '3988751337938825062'}
[2025-07-16 21:30:28] [DEBUG   ] discord.client: Dispatching event command_completion
[2025-07-16 21:30:33] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 9, 'op': 0, 'd': {'user_id': '865202317601931295', 'timestamp': 1752672632, 'member': {'user': {'username': 'simako0628', 'public_flags': 0, 'primary_guild': {'tag': 'NURO', 'identity_guild_id': '574720535888396288', 'identity_enabled': True, 'badge': '439c5b7117f3f3e8e574b4766d1b7e73'}, 'id': '865202317601931295', 'global_name': 'simako', 'display_name': 'simako', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': 'ec6e231aae313180a019f8cf07a3863b'}, 'roles': ['1319860089502437376', '1133393468580962405', '1154014290341273701', '1133393596771475529', '1180399757651345418', '1238647994975391805', '1319861556078448661', '1133394023122472982', '1296809027421863997'], 'premium_since': None, 'pending': False, 'nick': '躺分優越小男娘', 'mute': False, 'joined_at': '2023-07-21T04:57:28.717000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1192135144530788486', 'guild_id': '845096333950058496'}}
[2025-07-16 21:30:33] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-07-16 21:30:33] [DEBUG   ] discord.client: Dispatching event typing
[2025-07-16 21:30:33] [DEBUG   ] discord.client: Dispatching event raw_typing
[2025-07-16 21:30:42] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 10, 'op': 0, 'd': {'user_id': '865202317601931295', 'timestamp': 1752672641, 'member': {'user': {'username': 'simako0628', 'public_flags': 0, 'primary_guild': {'tag': 'NURO', 'identity_guild_id': '574720535888396288', 'identity_enabled': True, 'badge': '439c5b7117f3f3e8e574b4766d1b7e73'}, 'id': '865202317601931295', 'global_name': 'simako', 'display_name': 'simako', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': 'ec6e231aae313180a019f8cf07a3863b'}, 'roles': ['1319860089502437376', '1133393468580962405', '1154014290341273701', '1133393596771475529', '1180399757651345418', '1238647994975391805', '1319861556078448661', '1133394023122472982', '1296809027421863997'], 'premium_since': None, 'pending': False, 'nick': '躺分優越小男娘', 'mute': False, 'joined_at': '2023-07-21T04:57:28.717000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1192135144530788486', 'guild_id': '845096333950058496'}}
[2025-07-16 21:30:42] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-07-16 21:30:42] [DEBUG   ] discord.client: Dispatching event typing
[2025-07-16 21:30:42] [DEBUG   ] discord.client: Dispatching event raw_typing
[2025-07-16 21:30:45] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 11, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-07-16T13:30:44.578000+00:00', 'pinned': False, 'nonce': '1395034926679588864', 'mentions': [{'username': 'twgamer7500', 'public_flags': 0, 'primary_guild': None, 'member': {'roles': ['1319860089502437376', '1133393468580962405', '1154014290341273701', '1186987598753841222', '1133393596771475529', '1180399757651345418', '1202975752807645234', '1238647994975391805', '1133723233712082965', '1133394023122472982', '1319861556078448661', '1296809027421863997'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2021-05-21T00:31:07.147000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '730054939333886052', 'global_name': '日麻中毒COCO', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': 'd1171e369ef2fe84801dfb0cb826ec72'}, {'username': 'simako0628', 'public_flags': 0, 'primary_guild': {'tag': 'NURO', 'identity_guild_id': '574720535888396288', 'identity_enabled': True, 'badge': '439c5b7117f3f3e8e574b4766d1b7e73'}, 'member': {'roles': ['1319860089502437376', '1133393468580962405', '1154014290341273701', '1133393596771475529', '1180399757651345418', '1238647994975391805', '1319861556078448661', '1133394023122472982', '1296809027421863997'], 'premium_since': None, 'pending': False, 'nick': '躺分優越小男娘', 'mute': False, 'joined_at': '2023-07-21T04:57:28.717000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '865202317601931295', 'global_name': 'simako', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': {'tag': 'NURO', 'identity_guild_id': '574720535888396288', 'identity_enabled': True, 'badge': '439c5b7117f3f3e8e574b4766d1b7e73'}, 'avatar_decoration_data': None, 'avatar': 'ec6e231aae313180a019f8cf07a3863b'}], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1319860089502437376', '1133393468580962405', '1154014290341273701', '1133393596771475529', '1180399757651345418', '1238647994975391805', '1319861556078448661', '1133394023122472982', '1296809027421863997'], 'premium_since': None, 'pending': False, 'nick': '躺分優越小男娘', 'mute': False, 'joined_at': '2023-07-21T04:57:28.717000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1395034924842614807', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '!helpwe <@730054939333886052> <@865202317601931295>', 'components': [], 'channel_type': 0, 'channel_id': '1192135144530788486', 'author': {'username': 'simako0628', 'public_flags': 0, 'primary_guild': {'tag': 'NURO', 'identity_guild_id': '574720535888396288', 'identity_enabled': True, 'badge': '439c5b7117f3f3e8e574b4766d1b7e73'}, 'id': '865202317601931295', 'global_name': 'simako', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': {'tag': 'NURO', 'identity_guild_id': '574720535888396288', 'identity_enabled': True, 'badge': '439c5b7117f3f3e8e574b4766d1b7e73'}, 'avatar_decoration_data': None, 'avatar': 'ec6e231aae313180a019f8cf07a3863b'}, 'attachments': [], 'guild_id': '845096333950058496'}}
[2025-07-16 21:30:45] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-07-16 21:30:45] [DEBUG   ] discord.client: Dispatching event message
[2025-07-16 21:30:45] [DEBUG   ] discord.client: Dispatching event command
[2025-07-16 21:30:45] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 12, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-07-16T13:30:45.045000+00:00', 'pinned': False, 'nonce': '15359613649273563997', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1395026792061992993'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-07-16T12:58:25.660732+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1395034926801354934', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '❌ 我還沒加入任何語音頻道，請先 `!join`', 'components': [], 'channel_type': 0, 'channel_id': '1192135144530788486', 'author': {'username': 'dasatoOVA', 'public_flags': 0, 'primary_guild': None, 'id': '1394217509124833300', 'global_name': None, 'display_name_styles': None, 'discriminator': '6154', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '89bdd09043389d7a853a8f47970c5c41'}, 'attachments': [], 'guild_id': '845096333950058496'}}
[2025-07-16 21:30:45] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-07-16 21:30:45] [DEBUG   ] discord.client: Dispatching event message
[2025-07-16 21:30:46] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1192135144530788486/messages with {"content":"\u274c \u6211\u9084\u6c92\u52a0\u5165\u4efb\u4f55\u8a9e\u97f3\u983b\u9053\uff0c\u8acb\u5148 `!join`","components":[],"nonce":"15359613649273563997","enforce_nonce":true,"tts":false} has returned 200
[2025-07-16 21:30:46] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1192135144530788486/messages has received {'type': 0, 'content': '❌ 我還沒加入任何語音頻道，請先 `!join`', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-07-16T13:30:45.045000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1395034926801354934', 'channel_id': '1192135144530788486', 'author': {'id': '1394217509124833300', 'username': 'dasatoOVA', 'avatar': '89bdd09043389d7a853a8f47970c5c41', 'discriminator': '6154', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': 'e8a83086c73f847f61699c36b8adcb84', 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '15359613649273563997'}
[2025-07-16 21:30:46] [DEBUG   ] discord.client: Dispatching event command_completion
[2025-07-16 21:30:49] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 13, 'op': 0, 'd': {'user_id': '865202317601931295', 'timestamp': 1752672648, 'member': {'user': {'username': 'simako0628', 'public_flags': 0, 'primary_guild': {'tag': 'NURO', 'identity_guild_id': '574720535888396288', 'identity_enabled': True, 'badge': '439c5b7117f3f3e8e574b4766d1b7e73'}, 'id': '865202317601931295', 'global_name': 'simako', 'display_name': 'simako', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': 'ec6e231aae313180a019f8cf07a3863b'}, 'roles': ['1319860089502437376', '1133393468580962405', '1154014290341273701', '1133393596771475529', '1180399757651345418', '1238647994975391805', '1319861556078448661', '1133394023122472982', '1296809027421863997'], 'premium_since': None, 'pending': False, 'nick': '躺分優越小男娘', 'mute': False, 'joined_at': '2023-07-21T04:57:28.717000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1192135144530788486', 'guild_id': '845096333950058496'}}
[2025-07-16 21:30:49] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-07-16 21:30:49] [DEBUG   ] discord.client: Dispatching event typing
[2025-07-16 21:30:49] [DEBUG   ] discord.client: Dispatching event raw_typing
[2025-07-16 21:30:50] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 14, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-07-16T13:30:49.230000+00:00', 'pinned': False, 'nonce': '1395034946371846144', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1319860089502437376', '1133393468580962405', '1154014290341273701', '1133393596771475529', '1180399757651345418', '1238647994975391805', '1319861556078448661', '1133394023122472982', '1296809027421863997'], 'premium_since': None, 'pending': False, 'nick': '躺分優越小男娘', 'mute': False, 'joined_at': '2023-07-21T04:57:28.717000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1395034944354517013', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '!join', 'components': [], 'channel_type': 0, 'channel_id': '1192135144530788486', 'author': {'username': 'simako0628', 'public_flags': 0, 'primary_guild': {'tag': 'NURO', 'identity_guild_id': '574720535888396288', 'identity_enabled': True, 'badge': '439c5b7117f3f3e8e574b4766d1b7e73'}, 'id': '865202317601931295', 'global_name': 'simako', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': {'tag': 'NURO', 'identity_guild_id': '574720535888396288', 'identity_enabled': True, 'badge': '439c5b7117f3f3e8e574b4766d1b7e73'}, 'avatar_decoration_data': None, 'avatar': 'ec6e231aae313180a019f8cf07a3863b'}, 'attachments': [], 'guild_id': '845096333950058496'}}
[2025-07-16 21:30:50] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-07-16 21:30:50] [DEBUG   ] discord.client: Dispatching event message
[2025-07-16 21:30:50] [DEBUG   ] discord.client: Dispatching event command
[2025-07-16 21:30:50] [INFO    ] discord.voice_state: Connecting to voice...
[2025-07-16 21:30:50] [INFO    ] discord.voice_state: Starting voice handshake... (connection attempt 1)
[2025-07-16 21:30:50] [DEBUG   ] discord.gateway: Updating our voice state to {'op': 4, 'd': {'guild_id': 845096333950058496, 'channel_id': 845096333950058500, 'self_mute': False, 'self_deaf': False}}.
